gene_id	gene_name	gene_type	gene_description	gene_version	seqnames	start	end	width	strand
ENSMUSG00000079163	Gm15498	lncRNA	predicted gene 15498	3	chr5	137685154	137690751	5598	-
ENSMUSG00000045348	Nyap1	protein_coding	neuronal tyrosine-phosphorylated phosphoinositide 3-kinase adaptor 1	16	chr5	137729899	137741607	11709	-
ENSMUSG00000029723	Tsc22d4	protein_coding	TSC22 domain family, member 4	16	chr5	137745730	137768450	22721	+
ENSMUSG00000029725	Ppp1r35	protein_coding	protein phosphatase 1, regulatory subunit 35	10	chr5	137778849	137780110	1262	+
ENSMUSG00000029726	Mepce	protein_coding	methylphosphate capping enzyme	16	chr5	137781906	137787655	5750	-
ENSMUSG00000037108	Zcwpw1	protein_coding	zinc finger, CW type with PWWP domain 1	13	chr5	137787798	137822621	34824	+
ENSMUSG00000046245	Pilra	protein_coding	paired immunoglobin-like type 2 receptor alpha	13	chr5	137821952	137836281	14330	-
ENSMUSG00000066684	Pilrb1	protein_coding	paired immunoglobin-like type 2 receptor beta 1	10	chr5	137852147	137858106	5960	-
ENSMUSG00000106478	Gm36551	lncRNA	predicted gene, 36551	1	chr5	137857045	137860318	3274	+
ENSMUSG00000066682	Pilrb2	protein_coding	paired immunoglobin-like type 2 receptor beta 2	11	chr5	137865827	137871815	5989	-
ENSMUSG00000106155	Gm43495	lncRNA	predicted gene 43495	1	chr5	137870754	137871209	456	+
ENSMUSG00000029727	Cyp3a13	protein_coding	cytochrome P450, family 3, subfamily a, polypeptide 13	7	chr5	137892932	137921619	28688	-
ENSMUSG00000056966	Gjc3	protein_coding	gap junction protein, gamma 3	7	chr5	137953461	137963098	9638	-
ENSMUSG00000037053	Azgp1	protein_coding	alpha-2-glycoprotein 1, zinc	6	chr5	137981520	137990233	8714	+
ENSMUSG00000075599	Smok3a	protein_coding	sperm motility kinase 3A	4	chr5	138021261	138034664	13404	+
ENSMUSG00000079156	Smok3b	protein_coding	sperm motility kinase 3B	11	chr5	138021429	138050636	29208	+
ENSMUSG00000075598	Smok3c	protein_coding	sperm motility kinase 3C	5	chr5	138053194	138066537	13344	+
ENSMUSG00000029729	Zkscan1	protein_coding	zinc finger with KRAB and SCAN domains 1	12	chr5	138085084	138107822	22739	+
ENSMUSG00000037017	Zscan21	protein_coding	zinc finger and SCAN domain containing 21	15	chr5	138116903	138134265	17363	+
ENSMUSG00000037007	Zfp113	protein_coding	zinc finger protein 113	17	chr5	138139702	138155744	16043	-
ENSMUSG00000019494	Cops6	protein_coding	COP9 signalosome subunit 6	14	chr5	138161071	138164646	3576	+
ENSMUSG00000029730	Mcm7	protein_coding	minichromosome maintenance complex component 7	16	chr5	138164583	138172422	7840	-
ENSMUSG00000019518	Ap4m1	protein_coding	adaptor-related protein complex AP-4, mu 1	11	chr5	138172002	138180429	8428	+
ENSMUSG00000036980	Taf6	protein_coding	TATA-box binding protein associated factor 6	13	chr5	138178617	138187451	8835	-
ENSMUSG00000036968	Cnpy4	protein_coding	canopy FGF signaling regulator 4	15	chr5	138187485	138193918	6434	+
ENSMUSG00000049285	Mblac1	protein_coding	metallo-beta-lactamase domain containing 1	4	chr5	138194314	138195621	1308	+
ENSMUSG00000089783	Gm454	lncRNA	predicted gene 454	1	chr5	138203609	138207308	3700	-
ENSMUSG00000106338	Gm43645	lncRNA	predicted gene 43645	1	chr5	138207508	138207972	465	+
ENSMUSG00000047592	Nxpe5	protein_coding	neurexophilin and PC-esterase domain family, member 5	17	chr5	138225898	138253363	27466	+
ENSMUSG00000050552	Lamtor4	protein_coding	late endosomal/lysosomal adaptor, MAPK and MTOR activator 4	8	chr5	138255482	138259398	3917	+
ENSMUSG00000036948	Map11	protein_coding	microtubule associated protein 11	17	chr5	138259656	138264033	4378	-
ENSMUSG00000085227	6330418K02Rik	lncRNA	RIKEN cDNA 6330418K02 gene	1	chr5	138264043	138266661	2619	+
ENSMUSG00000075593	Gal3st4	protein_coding	galactose-3-O-sulfotransferase 4	10	chr5	138264921	138272840	7920	-
ENSMUSG00000029510	Gpc2	protein_coding	glypican 2 (cerebroglycan)	15	chr5	138273655	138280005	6351	-
ENSMUSG00000036928	Stag3	protein_coding	stromal antigen 3	14	chr5	138280240	138312393	32154	+
ENSMUSG00000109713	Pvrig	protein_coding	poliovirus receptor related immunoglobulin domain containing	1	chr5	138341961	138343557	1597	+
ENSMUSG00000075591	Gm10874	lncRNA	predicted gene 10874	2	chr5	138363719	138388287	24569	+
ENSMUSG00000036898	Zfp157	protein_coding	zinc finger protein 157	16	chr5	138441468	138460694	19227	+
ENSMUSG00000029526	1700123K08Rik	protein_coding	RIKEN cDNA 1700123K08 gene	5	chr5	138561840	138564712	2873	-
ENSMUSG00000058291	Zfp68	protein_coding	zinc finger protein 68	14	chr5	138603652	138619761	16110	-
ENSMUSG00000056014	A430033K04Rik	protein_coding	RIKEN cDNA A430033K04 gene	15	chr5	138622859	138652414	29556	+
ENSMUSG00000025854	Fam20c	protein_coding	family with sequence similarity 20, member C	15	chr5	138754514	138810077	55564	+
ENSMUSG00000094504	Gm5294	protein_coding	predicted gene 5294	3	chr5	138820080	138821619	1540	+
ENSMUSG00000025856	Pdgfa	protein_coding	platelet derived growth factor, alpha	15	chr5	138976014	138997370	21357	-
ENSMUSG00000075585	6330403L08Rik	lncRNA	RIKEN cDNA 6330403L08 gene	3	chr5	138995056	139000577	5522	+
ENSMUSG00000025855	Prkar1b	protein_coding	protein kinase, cAMP dependent regulatory, type I beta	13	chr5	139017306	139150001	132696	-
ENSMUSG00000086873	Gm15672	lncRNA	predicted gene 15672	1	chr5	139147576	139150693	3118	-
ENSMUSG00000025857	Dnaaf5	protein_coding	dynein, axonemal assembly factor 5	10	chr5	139150223	139186510	36288	+
ENSMUSG00000036817	Sun1	protein_coding	Sad1 and UNC84 domain containing 1	14	chr5	139200637	139249840	49204	+
ENSMUSG00000106127	4930520M14Rik	lncRNA	RIKEN cDNA 4930520M14 gene	1	chr5	139215469	139216356	888	-
ENSMUSG00000025858	Get4	protein_coding	golgi to ER traffic protein 4	12	chr5	139252324	139270051	17728	+
ENSMUSG00000056413	Adap1	protein_coding	ArfGAP with dual PH domains 1	16	chr5	139271876	139325622	53747	-
ENSMUSG00000045438	Cox19	protein_coding	cytochrome c oxidase assembly protein 19	12	chr5	139336189	139351418	15230	-
ENSMUSG00000029541	Cyp2w1	protein_coding	cytochrome P450, family 2, subfamily w, polypeptide 1	12	chr5	139352617	139357033	4417	+
ENSMUSG00000053553	3110082I17Rik	protein_coding	RIKEN cDNA 3110082I17 gene	11	chr5	139359739	139460527	100789	-
ENSMUSG00000044197	Gpr146	protein_coding	G protein-coupled receptor 146	8	chr5	139377697	139396415	18719	+
ENSMUSG00000044092	C130050O18Rik	protein_coding	RIKEN cDNA C130050O18 gene	8	chr5	139405280	139415623	10344	+
ENSMUSG00000053647	Gper1	protein_coding	G protein-coupled estrogen receptor 1	4	chr5	139423151	139427800	4650	+
ENSMUSG00000053581	Zfand2a	protein_coding	zinc finger, AN1-type domain 2A	13	chr5	139471211	139484549	13339	-
ENSMUSG00000106056	4930500L23Rik	lncRNA	RIKEN cDNA 4930500L23 gene	1	chr5	139523749	139541339	17591	+
ENSMUSG00000029546	Uncx	protein_coding	UNC homeobox	12	chr5	139543494	139548179	4686	+
ENSMUSG00000036718	Micall2	protein_coding	MICAL-like 2	17	chr5	139706696	139736336	29641	-
ENSMUSG00000029547	Ints1	protein_coding	integrator complex subunit 1	10	chr5	139751282	139775674	24393	-
ENSMUSG00000018143	Mafk	protein_coding	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein K (avian)	10	chr5	139791513	139802653	11141	+
ENSMUSG00000036687	Tmem184a	protein_coding	transmembrane protein 184a	13	chr5	139802485	139819917	17433	-
ENSMUSG00000029551	Psmg3	protein_coding	proteasome (prosome, macropain) assembly chaperone 3	13	chr5	139823592	139826885	3294	-
ENSMUSG00000105335	Gm42423	lncRNA	predicted gene 42423	1	chr5	139895809	139902734	6926	+
ENSMUSG00000048988	Elfn1	protein_coding	leucine rich repeat and fibronectin type III, extracellular 1	8	chr5	139907943	139974722	66780	+
ENSMUSG00000029554	Mad1l1	protein_coding	MAD1 mitotic arrest deficient 1-like 1	15	chr5	140008689	140321552	312864	-
ENSMUSG00000085673	Gm16122	lncRNA	predicted gene 16122	1	chr5	140074105	140085512	11408	+
ENSMUSG00000087606	Gm16121	lncRNA	predicted gene 16121	1	chr5	140101199	140107591	6393	+
ENSMUSG00000087248	Gm16120	lncRNA	predicted gene 16120	7	chr5	140207385	140210751	3367	+
ENSMUSG00000036639	Nudt1	protein_coding	nudix (nucleoside diphosphate linked moiety X)-type motif 1	12	chr5	140321656	140338137	16482	+
ENSMUSG00000029557	Mrm2	protein_coding	mitochondrial rRNA methyltransferase 2	7	chr5	140327674	140331898	4225	-
ENSMUSG00000029560	Snx8	protein_coding	sorting nexin 8	12	chr5	140340299	140389262	48964	-
ENSMUSG00000056076	Eif3b	protein_coding	eukaryotic translation initiation factor 3, subunit B	13	chr5	140419328	140443360	24033	+
ENSMUSG00000106350	Gm4869	protein_coding	predicted gene 4869	2	chr5	140445645	140495071	49427	+
ENSMUSG00000036599	Chst12	protein_coding	carbohydrate sulfotransferase 12	10	chr5	140505550	140525724	20175	+
ENSMUSG00000105845	Gm42808	lncRNA	predicted gene 42808	1	chr5	140545486	140546392	907	-
ENSMUSG00000036586	Grifin	protein_coding	galectin-related inter-fiber protein	6	chr5	140563119	140565071	1953	-
ENSMUSG00000105699	Gm43703	lncRNA	predicted gene 43703	1	chr5	140605789	140606551	763	-
ENSMUSG00000029570	Lfng	protein_coding	LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	5	chr5	140607320	140615545	8226	+
ENSMUSG00000036565	Ttyh3	protein_coding	tweety family member 3	7	chr5	140620578	140649031	28454	-
ENSMUSG00000036555	Iqce	protein_coding	IQ motif containing E	14	chr5	140661827	140702378	40552	-
ENSMUSG00000000148	Brat1	protein_coding	BRCA1-associated ATM activator 1	17	chr5	140705011	140719379	14369	+
ENSMUSG00000050022	Amz1	protein_coding	archaelysin family metallopeptidase 1	16	chr5	140724127	140761439	37313	+
ENSMUSG00000000149	Gna12	protein_coding	guanine nucleotide binding protein, alpha 12	10	chr5	140758408	140830431	72024	-
ENSMUSG00000036526	Card11	protein_coding	caspase recruitment domain family, member 11	8	chr5	140872990	141000582	127593	-
ENSMUSG00000039683	Sdk1	protein_coding	sidekick cell adhesion molecule 1	16	chr5	141241490	142215586	974097	+
ENSMUSG00000084934	Gm16035	lncRNA	predicted gene 16035	1	chr5	141373179	141380926	7748	-
ENSMUSG00000085540	Gm16036	lncRNA	predicted gene 16036	1	chr5	141595985	141616002	20018	-
ENSMUSG00000056493	Foxk1	protein_coding	forkhead box K1	9	chr5	142401497	142462011	60515	+
ENSMUSG00000039623	Ap5z1	protein_coding	adaptor-related protein complex 5, zeta 1 subunit	13	chr5	142463944	142478710	14767	+
ENSMUSG00000029576	Radil	protein_coding	Ras association and DIL domains	17	chr5	142484839	142551098	66260	-
ENSMUSG00000074817	Papolb	protein_coding	poly (A) polymerase beta (testis specific)	2	chr5	142525838	142530076	4239	-
ENSMUSG00000039533	Mmd2	protein_coding	monocyte to macrophage differentiation-associated 2	8	chr5	142562358	142608800	46443	-
ENSMUSG00000029578	Wipi2	protein_coding	WD repeat domain, phosphoinositide interacting 2	15	chr5	142627698	142670588	42891	+
ENSMUSG00000050822	Slc29a4	protein_coding	solute carrier family 29 (nucleoside transporters), member 4	11	chr5	142692512	142722490	29979	+
ENSMUSG00000039477	Tnrc18	protein_coding	trinucleotide repeat containing 18	16	chr5	142724661	142817662	93002	-
ENSMUSG00000066640	Fbxl18	protein_coding	F-box and leucine-rich repeat protein 18	11	chr5	142866946	142895421	28476	-
ENSMUSG00000097559	D430018E03Rik	lncRNA	RIKEN cDNA D430018E03 gene	1	chr5	142874077	142878373	4297	-
ENSMUSG00000029580	Actb	protein_coding	actin, beta	14	chr5	142903115	142906754	3640	-
ENSMUSG00000029581	Fscn1	protein_coding	fascin actin-bundling protein 1	14	chr5	142960343	142973185	12843	+
ENSMUSG00000045078	Rnf216	protein_coding	ring finger protein 216	12	chr5	142990893	143112994	122102	-
ENSMUSG00000106543	Gm43378	lncRNA	predicted gene 43378	1	chr5	143049462	143050043	582	-
ENSMUSG00000090981	Olfr718-ps1	protein_coding	olfactory receptor 718, pseudogene 1	6	chr5	143134014	143147581	13568	-
ENSMUSG00000104529	Rbakdn	lncRNA	RB-associated KRAB zinc finger downstream neighbor (non-protein coding)	4	chr5	143164779	143165751	973	-
ENSMUSG00000061898	Rbak	protein_coding	RB-associated KRAB zinc finger	10	chr5	143172186	143180775	8590	-
ENSMUSG00000029586	Spdye4b	protein_coding	speedy/RINGO cell cycle regulator family, member E4B	9	chr5	143181017	143205075	24059	+
ENSMUSG00000039296	Spdye4a	protein_coding	speedy/RINGO cell cycle regulator family, member E4A	15	chr5	143216316	143226890	10575	-
ENSMUSG00000089879	4930448H16Rik	lncRNA	RIKEN cDNA 4930448H16 gene	1	chr5	143227718	143234748	7031	+
ENSMUSG00000029587	Zfp12	protein_coding	zinc finger protein 12	16	chr5	143235163	143248834	13672	+
ENSMUSG00000046658	Zfp316	protein_coding	zinc finger protein 316	16	chr5	143249697	143270022	20326	-
ENSMUSG00000105345	BC030343	lncRNA	cDNA sequence BC030343	1	chr5	143270075	143272513	2439	+
ENSMUSG00000093910	Zfp853	protein_coding	zinc finger protein 853	2	chr5	143287038	143293623	6586	-
ENSMUSG00000039244	E130309D02Rik	protein_coding	RIKEN cDNA E130309D02 gene	10	chr5	143301195	143315360	14166	-
ENSMUSG00000001844	Zdhhc4	protein_coding	zinc finger, DHHC domain containing 4	10	chr5	143316489	143329256	12768	-
ENSMUSG00000089889	0610040B10Rik	lncRNA	RIKEN cDNA 0610040B10 gene	2	chr5	143329247	143332704	3458	+
ENSMUSG00000104875	Gm43397	lncRNA	predicted gene 43397	1	chr5	143334635	143335425	791	+
ENSMUSG00000010825	Grid2ip	protein_coding	glutamate receptor, ionotropic, delta 2 (Grid2) interacting protein 1	17	chr5	143357338	143392152	34815	+
ENSMUSG00000093720	Gm20635	lncRNA	predicted gene 20635	1	chr5	143390730	143403748	13019	-
ENSMUSG00000106198	Gm42504	lncRNA	predicted gene 42504	1	chr5	143393689	143397457	3769	-
ENSMUSG00000079111	Kdelr2	protein_coding	KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 2	3	chr5	143403838	143421901	18064	+
ENSMUSG00000039206	Daglb	protein_coding	diacylglycerol lipase, beta	13	chr5	143464584	143505942	41359	+
ENSMUSG00000001847	Rac1	protein_coding	Rac family small GTPase 1	14	chr5	143503634	143528036	24403	-
ENSMUSG00000118332	Fam220a	protein_coding	family with sequence similarity 220, member A	1	chr5	143548706	143564531	15826	+
ENSMUSG00000083012	Fam220a	protein_coding	family with sequence similarity 220, member A	9	chr5	143548708	143564531	15824	+
ENSMUSG00000018001	Cyth3	protein_coding	cytohesin 3	18	chr5	143622447	143710250	87804	+
ENSMUSG00000051306	Usp42	protein_coding	ubiquitin specific peptidase 42	7	chr5	143710325	143732280	21956	-
ENSMUSG00000097287	D130017N08Rik	lncRNA	RIKEN cDNA D130017N08 gene	3	chr5	143758354	143768575	10222	+
ENSMUSG00000029613	Eif2ak1	protein_coding	eukaryotic translation initiation factor 2 alpha kinase 1	15	chr5	143817788	143904251	86464	+
ENSMUSG00000029607	Ankrd61	protein_coding	ankyrin repeat domain 61	14	chr5	143890741	143897685	6945	-
ENSMUSG00000029610	Aimp2	protein_coding	aminoacyl tRNA synthetase complex-interacting multifunctional protein 2	13	chr5	143902704	143909847	7144	-
ENSMUSG00000079109	Pms2	protein_coding	PMS1 homolog2, mismatch repair system component	11	chr5	143909964	143933968	24005	+
ENSMUSG00000091351	Gm17135	lncRNA	predicted gene 17135	1	chr5	143922577	143980991	58415	-
ENSMUSG00000075569	Rsph10b	protein_coding	radial spoke head 10 homolog B (Chlamydomonas)	10	chr5	143933035	143985719	52685	+
ENSMUSG00000029617	Ccz1	protein_coding	CCZ1 vacuolar protein trafficking and biogenesis associated	10	chr5	143987909	144014877	26969	-
ENSMUSG00000029618	Ocm	protein_coding	oncomodulin	13	chr5	144019804	144026670	6867	-
ENSMUSG00000038970	Lmtk2	protein_coding	lemur tyrosine kinase 2	7	chr5	144100436	144188204	87769	+
ENSMUSG00000052271	Bhlha15	protein_coding	basic helix-loop-helix family, member a15	7	chr5	144190286	144194441	4156	+
ENSMUSG00000066621	Tecpr1	protein_coding	tectonin beta-propeller repeat containing 1	12	chr5	144194442	144223615	29174	-
ENSMUSG00000087484	2900089D17Rik	lncRNA	RIKEN cDNA 2900089D17 gene	1	chr5	144241690	144256186	14497	-
ENSMUSG00000047843	Bri3	protein_coding	brain protein I3	16	chr5	144244437	144446757	202321	+
ENSMUSG00000038859	Baiap2l1	protein_coding	BAI1-associated protein 2-like 1	7	chr5	144264526	144358112	93587	-
ENSMUSG00000086894	Gm15708	lncRNA	predicted gene 15708	2	chr5	144277061	144280513	3453	+
ENSMUSG00000104600	Dmrt1i	lncRNA	Dmrt1 interacting ncRNA	4	chr5	144357923	144361048	3126	+
ENSMUSG00000059991	Nptx2	protein_coding	neuronal pentraxin 2	7	chr5	144545902	144557478	11577	+
ENSMUSG00000043388	Tmem130	protein_coding	transmembrane protein 130	8	chr5	144735915	144761818	25904	-
ENSMUSG00000045482	Trrap	protein_coding	transformation/transcription domain-associated protein	16	chr5	144767732	144859778	92047	+
ENSMUSG00000038780	Smurf1	protein_coding	SMAD specific E3 ubiquitin protein ligase 1	14	chr5	144876495	144965847	89353	-
ENSMUSG00000038770	Kpna7	protein_coding	karyopherin alpha 7 (importin alpha 8)	17	chr5	144983519	145084030	100512	-
ENSMUSG00000061707	Gm4871	protein_coding	predicted gene 4871	5	chr5	145029600	145032754	3155	-
ENSMUSG00000106393	Gm43562	lncRNA	predicted gene 43562	1	chr5	145032836	145033459	624	+
ENSMUSG00000029620	1700018F24Rik	protein_coding	RIKEN cDNA 1700018F24 gene	4	chr5	145042990	145045681	2692	+
ENSMUSG00000029621	Arpc1a	protein_coding	actin related protein 2/3 complex, subunit 1A	14	chr5	145083830	145108761	24932	+
ENSMUSG00000029622	Arpc1b	protein_coding	actin related protein 2/3 complex, subunit 1B	16	chr5	145114215	145130705	16491	+
ENSMUSG00000029623	Pdap1	protein_coding	PDGFA associated protein 1	14	chr5	145128769	145140238	11470	-
ENSMUSG00000038722	Bud31	protein_coding	BUD31 homolog	17	chr5	145140362	145148078	7717	+
ENSMUSG00000029624	Ptcd1	protein_coding	pentatricopeptide repeat domain 1	10	chr5	145147514	145167108	19595	-
ENSMUSG00000029625	Cpsf4	protein_coding	cleavage and polyadenylation specific factor 4	16	chr5	145167213	145182041	14829	+
ENSMUSG00000038690	Atp5j2	protein_coding	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F2	15	chr5	145183698	145192062	8365	-
ENSMUSG00000029627	Zkscan14	protein_coding	zinc finger with KRAB and SCAN domains 14	12	chr5	145194946	145201868	6923	-
ENSMUSG00000055991	Zkscan5	protein_coding	zinc finger with KRAB and SCAN domains 5	15	chr5	145204562	145221750	17189	+
ENSMUSG00000007812	Zfp655	protein_coding	zinc finger protein 655	16	chr5	145231715	145247302	15588	+
ENSMUSG00000070420	Zscan25	protein_coding	zinc finger and SCAN domain containing 25	4	chr5	145280500	145291278	10779	+
ENSMUSG00000070419	Cyp3a57	protein_coding	cytochrome P450, family 3, subfamily a, polypeptide 57	11	chr5	145345279	145390926	45648	+
ENSMUSG00000038656	Cyp3a16	protein_coding	cytochrome P450, family 3, subfamily a, polypeptide 16	5	chr5	145436309	145469723	33415	-
ENSMUSG00000075552	Cyp3a41b	protein_coding	cytochrome P450, family 3, subfamily a, polypeptide 41B	4	chr5	145558664	145584730	26067	-
ENSMUSG00000075551	Cyp3a41a	protein_coding	cytochrome P450, family 3, subfamily a, polypeptide 41A	4	chr5	145694049	145720136	26088	-
ENSMUSG00000054417	Cyp3a44	protein_coding	cytochrome P450, family 3, subfamily a, polypeptide 44	5	chr5	145773983	145805874	31892	-
ENSMUSG00000056035	Cyp3a11	protein_coding	cytochrome P450, family 3, subfamily a, polypeptide 11	8	chr5	145854426	145879964	25539	-
ENSMUSG00000029630	Cyp3a25	protein_coding	cytochrome P450, family 3, subfamily a, polypeptide 25	15	chr5	145977194	146009618	32425	-
ENSMUSG00000061292	Cyp3a59	protein_coding	cytochrome P450, family 3, subfamily a, polypeptide 59	10	chr5	146079257	146113287	34031	+
ENSMUSG00000104752	Gm5565	protein_coding	predicted gene 5565	1	chr5	146157802	146160539	2738	-
ENSMUSG00000096798	Gm6309	protein_coding	predicted gene 6309	1	chr5	146167976	146170721	2746	-
ENSMUSG00000095040	1700001J03Rik	protein_coding	RIKEN cDNA 1700001J03 gene	2	chr5	146182441	146185304	2864	-
ENSMUSG00000106547	B230303O12Rik	lncRNA	RIKEN cDNA B230303O12 gene	1	chr5	146188620	146194809	6190	-
ENSMUSG00000105636	Gm43625	lncRNA	predicted gene 43625	1	chr5	146203251	146204789	1539	-
